,SWC Run Length,# Splits,# Merges,% Split Edges,% Omit Edges,% Merged Edges,ERL,Normalized ERL,Edge Accuracy,Split Rate,Merge Rate
00001,1507.3590604222493,1.0,0,0.0,97.07227813357731,0.0,22.93,0.0152,2.93,36.67,
00002,402.6903237252994,1.0,0,0.0,0.35714285714285715,0.0,314.04,0.7799,99.64,343.18,
00003,583.7572409918573,0.0,1,0.0,0.0,100.0,0.0,0.0,0.0,,480.44
00004,1227.0584168517803,5.0,0,0.0,73.30462863293864,0.0,100.0,0.0815,26.7,47.07,
00005,59543.81663999066,5.0,23,0.002280397701359117,1.0147769771048072,98.44476876767308,0.62,0.0,0.54,9537.01,2073.26
00006,522.093332469686,0.0,1,0.0,0.0,100.0,0.0,0.0,0.0,,444.58
00007,226.44536343971404,1.0,0,0.0,4.0,88.57142857142857,0.79,0.0035,7.43,192.86,
00008,260.2793798325648,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,,
00009,1007.4491078589931,2.0,0,0.0,75.0,0.0,176.18,0.1749,25.0,97.79,
00010,192.05039646423887,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,,
00011,4217.545129999187,11.0,0,0.0,69.43984090155784,10.241962214119987,181.69,0.0431,20.32,92.99,
00012,1203.210751096477,2.0,0,0.0,74.14806110458284,6.580493537015276,73.51,0.0611,19.27,127.96,
00013,13560.889613879861,9.0,0,0.04065453806281126,17.318833214757596,3.3031812176034148,867.97,0.064,79.34,422.64,
00014,203.57018131497736,1.0,0,0.0,9.49367088607595,0.0,127.03,0.624,90.51,146.08,
00015,182.71181484793377,0.0,0,0.0,0.0,0.0,145.39,0.7957,100.0,,
00016,1076.686296436291,3.0,0,0.0,38.87434554973822,50.78534031413613,4.56,0.0042,10.34,164.1,
00017,480.8281363874992,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,,
00018,189.534526841806,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,,
00019,109.29639319365884,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,,
00020,290.96224969684533,2.0,0,0.0,2.8708133971291865,0.0,159.95,0.5497,97.13,120.27,
00021,1742.7193641353088,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,,
00022,632.2480752679118,1.0,0,0.0,10.044642857142858,0.0,304.36,0.4814,89.96,457.61,
00023,910.3054264379633,0.0,1,0.0,0.0,0.0,718.18,0.7889,100.0,,718.18
00024,1343.5349013805035,10.0,0,0.0,81.4,0.0,83.11,0.0619,18.6,18.09,
00025,1740.365890221701,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,,
00026,636.2564356663709,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,,
00027,3796.2833894516857,1.0,0,0.0,20.29520295202952,4.059040590405904,2297.2,0.6051,75.65,2352.19,
00028,208.6151753466694,0.0,0,0.0,0.0,0.0,178.32,0.8548,100.0,,
00029,1288.9940129943516,7.0,0,0.0,77.2626931567329,8.609271523178808,50.67,0.0393,14.13,26.13,
00030,262.2017174626971,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,,
00031,30071.57880822429,37.0,10,0.013731233980227023,11.62120102526547,82.77187843280849,22.93,0.0008,5.59,473.6,1752.3
00032,871.461356942668,0.0,1,0.0,0.0,100.0,0.0,0.0,0.0,,693.17
00033,182.65268325505662,0.0,0,0.0,0.0,0.0,147.58,0.808,100.0,,
00034,254.08762882286945,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,,
00035,953.7404944942139,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,,
00036,260.3788842166094,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,,
00037,693.8083517330152,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,,
00038,59.7420221971914,0.0,0,0.0,0.0,0.0,52.84,0.8845,100.0,,
00039,1745.5532871048345,11.0,0,0.0,58.23293172690763,0.0,350.26,0.2007,41.77,53.86,
00040,372.53192776341376,1.0,0,0.0,23.59550561797753,0.0,219.7,0.5897,76.4,230.66,
00041,1576.3937504193295,5.0,0,0.0,77.72963604852686,0.0,197.74,0.1254,22.27,51.85,
00042,8051.686026295874,9.0,0,0.017271157167530225,4.525043177892919,3.540587219343696,2933.23,0.3643,91.92,685.13,
00043,68.67022060459365,0.0,0,0.0,0.0,0.0,55.61,0.8098,100.0,,
00044,144.10167201541415,0.0,0,0.0,0.0,0.0,116.09,0.8056,100.0,,
00045,278.65656106910245,0.0,0,0.0,0.0,0.0,231.26,0.8299,100.0,,
00046,570.9777897916972,0.0,0,0.0,0.0,0.0,473.21,0.8288,100.0,,
00047,759.5089822765516,6.0,0,0.0,69.73684210526316,0.0,76.85,0.1012,30.26,27.72,
00048,958.6506629298916,1.0,0,0.0,20.897615708274895,65.49789621318374,18.9,0.0197,13.6,606.55,
00049,133.48133835523618,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,,
00050,146.89512118945746,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,,
00051,645.6297959828667,0.0,0,0.0,0.0,0.0,533.69,0.8266,100.0,,
00052,291.37616613785974,1.0,0,0.0,0.47619047619047616,0.0,217.07,0.745,99.52,228.12,
00053,197.97494747617074,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,,
00054,240.71688478743513,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,,
00055,519.2914897532846,0.0,1,0.0,0.0,100.0,0.0,0.0,0.0,,426.06
00056,491.6200926002039,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,,
00057,821.0421610989637,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,,
00058,90.66750491970048,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,,
